pct_morena2018,ing_lab2022,ing_gob2022,cambio_mor,cambio_ing_gob,cambio_ing_lab,gob_estado
39.965122,19.364182906223043,0.3588207005684153,14.509428,219.35313,4.9755983,MC
29.11058,9.817818043745621,0.41177798043506025,4.816237,-27.863394,35.942547,MC
35.470264,21.1090303701526,0.5885844725738211,10.575292,369.88797,18.903482,MC
24.105461,18.761194087311004,0.42895406044112583,25.54668,90.813965,10.796561,MC
44.209824,20.401155983083566,0.7052885337660386,6.0015945,428.47165,-17.774082,MC
33.116436,20.599722639361058,0.4677680726663841,11.788493,456.52405,-4.337267,MC
27.779955,20.8972506158371,1.1183783011802693,3.9800584,203.13686,29.970963,MC
59.699894,6.843200357565722,1.1756252529158624,18.968534,-22.91479,103.719315,Morena-PT-PVEM
79.55021,15.390481017784994,0.49166637839443095,8.43401,-1.0515711,8.487835,Morena-PT-PVEM
69.34093,16.171290435800586,0.7062322376745407,0.22830367,146.95416,-9.983678,Morena-PT-PVEM
65.55556,10.86675862902247,0.2868306399020285,15.284991,18.601458,8.600819,Morena-PT-PVEM
66.61677,10.717511714252977,0.590101233231716,22.774876,7.447351,20.95377,Morena-PT-PVEM
58.870167,6.494061482169048,0.8356235118452006,21.849924,-9.529283,7.8172793,Morena-PT-PVEM
55.218445,13.79754499650243,1.1911926307632865,19.059217,27.49582,38.832012,Morena-PT-PVEM
64.40573,15.49923851397505,0.5687863228142059,10.491389,72.43352,22.638577,Morena-PT-PVEM
57.571804,9.139830264903651,1.54291604631872,10.634714,34.035755,24.553162,Morena-PT-PVEM
78.095665,7.323615463986931,0.6267346291192252,6.6616,-47.236332,14.34629,Morena-PT-PVEM
38.144257,8.21362607520435,0.951001133708784,27.89209,55.516815,-30.23033,Morena-PT-PVEM
61.741837,15.094833707778921,0.4466219893679518,24.924833,115.06142,6.1535797,Morena-PT-PVEM
64.5225,14.706881695023283,0.39627324280717746,13.999569,77.07181,-43.4239,Morena-PT-PVEM
57.00637,13.54561395280752,0.5621706412949602,4.302305,133.1078,-0.81831515,Morena-PT-PVEM
52.624203,11.489806853014548,0.6393836746670473,18.744123,24.239382,-12.777359,Morena-PT-PVEM
53.348785,10.925800217356054,0.5605346236794193,25.36528,129.49046,2.1994495,Morena-PT-PVEM
48.89727,8.728361060081436,0.715965883460731,19.087818,-30.335716,0.95566833,Morena-PT-PVEM
40.429657,11.28294833400606,0.5288073003034044,27.630531,-16.658857,64.418846,PAN-PRI-PRD
35.758305,13.947931033584796,0.5267159185707303,20.376694,35.881027,27.817604,PAN-PRI-PRD
24.22246,11.97209706871354,0.5430683666279816,18.835096,55.43091,5.229967,PAN-PRI-PRD
44.761364,9.179739126148382,0.4445208205610915,16.580688,43.165897,-29.07951,PAN-PRI-PRD
27.33929,7.956290257492765,1.5601500814517786,20.0945,336.93463,-37.911526,PAN-PRI-PRD
39.198215,9.954960073771282,0.5332435940875941,14.224211,-35.546158,66.42427,PAN-PRI-PRD
34.12721,14.129470423693217,0.6160473283595264,34.432278,28.0728,2.0426896,PAN-PRI-PRD
